contigIdx	contigIdxMate	AvgCoverage
6720	15567	0.272117
6721	2032	1.07758
6721	2692	0.616613
6721	2694	0.763781
6721	3573	0.024445
6721	6721	260.867
6721	7635	0.54677
6721	10450	0.872038
6721	16635	1.71539
6722	2325	0.285551
6722	6722	68.9652
6722	8018	0.230725
6723	6723	23.7923
6723	8929	0.130595
6723	9062	0.340504
6724	5848	0.399559
6724	6724	32.9471
6724	9730	1.34447
6724	11463	0.327213
6724	12845	0.18105
6724	16686	0.509732
6725	6725	16.7868
6726	3388	0.072627
6726	6726	42.1035
6727	760	0.616876
6727	3514	0.913162
6727	6217	2.11087
6727	6727	246.606
6727	10018	0.90852
6728	4683	1.25845
6728	6728	322.481
6728	7427	0.0432178
6728	8519	2.61489
6728	11345	1.30338
6728	14391	1.54001
6728	16481	0.297818
6729	6729	12.8541
6730	6730	10.5909
6731	6731	15.1743
6731	15028	0.0105446
6732	6732	15.0022
6733	6733	13.4296
6733	9703	0.0507538
6734	6734	14.9018
6735	2229	2.31673
6735	2369	0.0159505
6735	4692	1.19775
6735	6086	0.465332
6735	6685	0.0159505
6735	6735	221.7
6735	9132	0.293945
6735	13079	0.016276
6735	14904	0.394206
6736	6736	23.881
6736	8010	0.102076
6737	5524	0.282596
6737	6737	39.5985
6737	6739	0.121892
6737	15971	0.0600364
6737	16067	0.05943
6738	77	0.00427789
6738	5342	0.0500086
6738	6738	34.8377
6738	7125	0.00427789
6739	6739	19.6559
6739	7298	0.0160598
6740	6740	20.7092
6741	6741	38.4655
6742	6742	14.1402
6743	2445	0.464421
6743	5143	0.358316
6743	6743	352.144
6743	6815	3.91621
6743	6959	3.04421
6743	13884	1.03747
6744	2702	1.64241
6744	6744	39.8076
6744	9250	0.0626582
6745	6745	42.9132
6745	11402	0.298013
6746	6746	12.6395
6747	6747	20.9601
6748	6748	23.9718
6749	6749	20.9938
6750	6750	20.9739
6751	6751	94.7291
6752	1598	0.0295332
6752	4262	0.0779613
6752	6752	202.732
6752	6838	0.207844
6752	10621	0.140521
6752	13043	0.0473166
6752	16490	1.22388
6753	2839	1.07434
6753	6044	1.36518
6753	6753	146.262
6753	7373	0.12149
6753	8069	0.0713403
6753	10343	0.346636
6754	195	0.953577
6754	1598	1.10268
6754	2282	0.717094
6754	6404	0.376843
6754	6754	210.614
6754	6818	1.27963
6754	12058	0.269798
6754	13794	1.8083
6754	16490	1.66412
6755	6755	16.1031
6756	6756	11.6744
6756	11236	0.204651
6757	630	0.0205907
6757	6757	23.6416
6758	6758	20.0831
6759	6759	16.5829
6760	3780	0.141554
6760	6760	53.1984
6761	6761	21.8668
6761	9516	0.0569566
6762	6762	9.31821
6763	6763	16.7416
6764	3165	0.0782815
6764	6764	15.4966
6765	2309	0.703579
6765	2451	0.559284
6765	6765	31.6275
6766	6766	15.5801
6767	1295	0.136781
6767	6767	18.5726
6767	12003	0.198707
6768	6768	37.4304
6768	13978	0.152533
6769	3639	0.755192
6769	6769	105.458
6770	6770	20.7061
6771	3226	0.312234
6771	6771	46.0959
6771	7294	0.521965
6772	869	0.916261
6772	5065	0.264953
6772	6772	22.2827
6772	16487	0.556934
6773	4246	3.17993
6773	6773	30.3362
6773	7461	0.142306
6774	6774	9.02369
6775	1708	0.0151152
6775	6775	43.966
6775	8172	0.045196
6775	16770	0.222538
6776	726	0.126607
6776	3310	0.128535
6776	3729	0.760925
6776	4347	3.23972
6776	6776	32.2963
6776	9588	1.70694
6776	15577	0.758997
6777	1205	0.00878724
6777	6777	38.5489
6777	9517	0.011726
6777	16794	0.0202223
6778	6778	8.07295
6779	4745	0.180416
6779	6779	30.5122
6779	7533	0.17934
6780	6780	8.10938
6781	6781	65.7382
6781	11676	0.364631
6782	6782	34.7733
6782	8003	0.242032
6783	6783	11.471
6784	6784	9.15853
6785	3958	0.0164415
6785	6785	11.3967
6786	6786	22.4578
6786	14614	0.00683125
6787	1779	0.142353
6787	6787	25.326
6787	14350	0.0211939
6788	6788	13.9987
6788	6803	0.0632436
6789	6789	7.65472
6790	6790	23.8721
6790	7530	3.70891
6790	8322	0.45544
6790	9776	0.287616
6791	4617	0.0478723
6791	6462	0.0483559
6791	6791	11.4246
6791	8939	0.0488395
6792	6792	11.1376
6793	123	0.0831592
6793	2902	0.0204764
6793	4240	0.0858755
6793	4487	0.0409528
6793	6793	63.8567
6793	8836	0.0616381
6794	2791	0.197123
6794	3808	0.355018
6794	4038	1.09121
6794	4378	0.382805
6794	6794	31.9108
6794	11710	0.32102
6794	12259	0.224256
6795	214	2.75412
6795	1273	1.17791
6795	3963	0.78598
6795	4463	1.14073
6795	6795	189.969
6795	13017	2.60913
6796	6796	12.7947
6797	6797	11.4113
6797	11051	0.0275304
6798	2587	0.0642023
6798	6798	7.88132
6798	16506	0.377432
6799	6799	16.061
6800	6800	10.0643
6801	6801	27.21
6801	8449	0.00702839
6801	13311	0.00702839
6801	14999	0.00702839
6801	15848	0.0268485
6802	6802	30.997
6803	4293	0.012302
6803	6788	0.0152842
6803	6803	13.0272
6804	6804	27.061
6804	10307	0.128358
6804	14922	0.255864
6805	234	0.0386664
6805	1330	0.106924
6805	1456	0.489939
6805	1997	0.00986388
6805	2178	0.0698363
6805	4176	2.04291
6805	5695	0.44782
6805	6218	0.116394
6805	6805	206.985
6805	8253	0.0193332
6805	15230	0.0787138
6806	2390	0.0173415
6806	6806	41.6367
6806	7192	0.00875748
6806	15887	0.0170814
6807	6807	11.3517
6808	6808	11.4432
6809	2570	0.25387
6809	6809	37.9572
6809	8724	0.312178
6810	5149	0.297921
6810	6449	1.33951
6810	6810	16.8367
6810	9588	0.148204
6811	6811	19.4247
6811	12422	0.0607154
6812	338	0.0826029
6812	5174	0.0723935
6812	6812	43.7671
6813	6003	0.600833
6813	6813	42.7888
6814	4198	0.0841202
6814	6814	19.4785
6814	10657	0.0781116
6815	1369	0.13219
6815	2445	2.31181
6815	2689	0.132862
6815	6743	0.167171
6815	6815	35.8291
6815	10940	0.0336361
6815	13884	0.0659267
6816	6816	8.02639
6817	1242	0.74676
6817	1685	0.0529158
6817	3464	1.01728
6817	6817	41.1442
6817	14016	0.0529158
6818	6404	0.172626
6818	6754	1.28298
6818	6818	31.442
6818	13794	1.07645
6819	2764	0.23106
6819	6819	21.9417
6820	6317	1.07196
6820	6820	279.674
6820	9220	0.661023
6820	9474	0.242681
6820	10708	0.83351
6821	1605	0.0151653
6821	6821	16.4205
6822	6822	10.2738
6823	4334	0.121511
6823	6823	15.2007
6824	6824	37.6723
6825	6825	25.162
6826	6826	11.2066
6827	6827	24.0447
6828	4155	0.0112984
6828	6828	23.9508
6828	11150	0.0564918
6829	6829	11.3484
6829	8608	0.191338
6830	6830	18.1653
6830	11982	0.0342857
6831	6831	18.5244
6832	6832	11.0828
6833	6833	11.6002
6834	701	0.954927
6834	6834	88.6342
6834	16737	2.35797
6835	6835	13.5055
6836	6836	20.4338
6836	13008	0.00647685
6836	14161	0.0129537
6837	1526	0.184371
6837	6837	19.5275
6838	1598	1.39205
6838	6752	0.627287
6838	6838	101.694
6838	13043	0.103502
6839	1460	0.0341822
6839	6839	34.1111
6840	6840	15.0279
6841	544	0.657016
6841	545	5.36024
6841	4192	3.60969
6841	6841	37.0763
6842	6842	19.2126
6843	6843	16.5737
6844	5549	0.00528353
6844	6844	20.0722
6844	9981	0.00528353
6845	6701	0.0118464
6845	6845	17.9421
6845	10178	0.0120857
6846	248	0.0588235
6846	6846	274.302
6846	8609	7.63518
6847	6847	45.7283
6847	14177	0.160184
6848	6848	18.8676
6848	12850	0.071583
6849	925	2.19411
6849	2119	0.919411
6849	4647	0.137701
6849	6849	233.122
6849	9528	0.103013
6849	9596	1.78697
6849	10695	0.139804
6850	6850	30.4689
6850	7844	0.00656301
6851	80	0.0521554
6851	305	0.0521554
6851	1452	0.0526876
6851	2484	0.403938
6851	6474	0.053752
6851	6851	12.4763
6851	8088	0.262374
6851	11020	0.0521554
6851	11274	0.156998
6852	4033	1.08931
6852	5632	0.246541
6852	6852	220.744
6852	9781	0.12327
6852	11225	0.0410901
6852	11538	1.55681
6853	6853	12.817
6854	6854	13.3644
6855	6855	17.289
6855	10501	0.110802
6856	6856	14.6957
6857	6857	12.8542
6858	6858	11.198
6858	11250	0.159444
6859	6859	12.3729
6860	858	0.0699287
6860	6860	29.7481
6860	9784	0.0399168
6861	6861	21.7412
6861	15546	0.222668
6862	1236	0.279288
6862	6862	23.3988
6863	1868	0.0202445
6863	6863	10.6681
6864	6864	10.445
6865	6865	36.2321
6865	15098	0.302107
6866	3533	0.0123591
6866	6866	17.229
6867	6867	14.0716
6868	6868	35.3775
6868	13980	0.0533928
6869	530	0.00743438
6869	535	0.322258
6869	557	0.199059
6869	672	0.0148688
6869	2009	0.119254
6869	2366	0.112123
6869	5378	0.067137
6869	5600	0.5
6869	6479	0.559096
6869	6869	245.598
6869	7028	0.179791
6869	7585	0.0223031
6869	10283	0.0148688
6869	10842	0.261796
6869	10854	0.0153239
6870	388	0.650578
6870	6870	32.9956
6870	8017	0.357399
6870	8640	0.279218
6871	6871	44.5304
6872	6872	15.5
6873	5365	0.0595781
6873	6873	26.44
6873	12089	0.0335865
6873	15623	0.0167089
6874	6874	21.3612
6874	11247	0.31
6875	6875	16.9583
6876	269	0.80325
6876	456	0.734765
6876	4068	1.21938
6876	4112	0.627394
6876	4398	1.11259
6876	5223	0.343587
6876	6876	107.383
6876	7592	0.87928
6877	6877	27.9661
6878	6878	27.3371
6879	6879	44.0354
6880	6880	17.0751
6881	2591	0.0951481
6881	6881	19.6736
6882	6547	0.0258732
6882	6882	11.7723
6883	6883	10.1358
6884	475	0.0763006
6884	6884	26.974
6885	1398	0.554395
6885	2225	0.856177
6885	6885	19.7615
6886	1055	0.0574107
6886	1666	0.0574107
6886	2292	0.692443
6886	3857	0.115407
6886	6886	10.7153
6886	14735	0.287639
6887	3292	0.142925
6887	6887	18.7094
6888	1959	0.0793461
6888	6888	23.6487
6889	282	0.323481
6889	3953	0.107827
6889	6889	14.6426
6889	9351	0.0547345
6889	9970	0.0536398
6890	6161	0.0378817
6890	6890	20.9652
6891	1020	1.50098
6891	1463	0.275811
6891	2277	0.19764
6891	2650	0.823501
6891	6891	31.6686
6891	9344	0.145526
6892	541	0.498747
6892	1190	3.92648
6892	4851	0.57853
6892	6209	2.42398
6892	6892	82.1583
6892	6912	1.0284
6892	13072	0.122807
6893	1229	0.0583039
6893	6893	13.8905
6893	11376	0.0594817
6894	6894	19.5872
6894	15622	0.0244029
6895	4899	0.0205904
6895	6895	99.717
6895	14071	0.0547174
6896	3476	0.045719
6896	6896	16.8625
6896	9331	0.0167914
6897	3209	0.21014
6897	6171	1.12584
6897	6421	0.430055
6897	6897	90.9695
6897	6971	0.924863
6898	6898	9.53412
6898	9504	0.0338528
6899	6899	10.4672
6900	6900	15.9248
6900	14562	0.0243695
6900	15053	0.028195
6901	2692	0.0399795
6901	3573	0.0517683
6901	6721	0.0389544
6901	6901	13.2189
6902	738	0.282782
6902	6902	60.5707
6902	7108	0.668757
6903	6903	15.2776
6904	4541	0.201195
6904	6904	42.0084
6904	13719	0.0390438
6905	4541	0.2838
6905	6905	31.6366
6905	11677	0.400325
6906	6906	9.80209
6906	11251	0.0545755
6907	6907	22.5444
6907	11945	0.00635391
6908	552	0.0909917
6908	1621	0.00778816
6908	6908	18.2104
6908	13622	0.00882658
6909	6909	10.7532
6910	6910	16.6956
6911	2663	3.88558
6911	4246	1.74669
6911	6911	182.228
6911	9685	2.5668
6911	13653	0.446429
6911	15791	0.0667989
6912	541	0.202084
6912	1190	0.331607
6912	2524	0.0617568
6912	3364	0.00626518
6912	4618	0.0694285
6912	4851	0.0876486
6912	5287	0.00645697
6912	6892	0.151771
6912	6912	298.845
6912	6975	1.19991
6912	7059	0.0382304
6912	8083	0.10069
6912	9366	0.00645697
6912	9708	0.225355
6912	9733	0.157141
6912	10145	0.0439202
6912	10422	0.173252
6912	12129	0.0662319
6912	16175	0.538934
6913	6913	22.9437
6914	6914	12.4845
6915	6915	21.0833
6915	8285	0.170464
6916	6916	13.899
6916	7513	0.0789784
6917	3405	1.44098
6917	3854	0.248314
6917	5100	0.125632
6917	6316	0.953204
6917	6917	29.7981
6917	11791	0.165683
6918	1921	0.0109795
6918	2323	0.00913143
6918	2326	0.00782694
6918	2344	0.00913143
6918	2357	0.0106533
6918	2360	0.0428307
6918	6243	0.0106533
6918	6918	19.3769
6918	10115	0.0370692
6918	11184	0.0106533
6918	13058	0.0478313
6918	13750	0.00826177
6918	14080	0.00902272
6918	14563	0.0108707
6918	15597	0.00684857
6918	15728	0.00902272
6918	16657	0.00902272
6919	6919	17.9866
6920	6920	28.2249
6920	9007	0.57205
6920	11336	0.716151
6921	1047	0.0509091
6921	6921	8.75939
6922	429	0.558667
6922	482	0.0728184
6922	1562	0.231279
6922	2058	0.276975
6922	2888	0.0872642
6922	3033	0.402123
6922	5443	0.146374
6922	6922	330.937
6922	8640	1.04835
6922	10447	0.0291863
6922	10530	0.334611
6922	13376	0.376769
6923	6923	21.8942
6923	14128	0.0183469
6923	15231	0.0315048
6924	5638	0.121926
6924	6924	34.563
6925	6925	16.4876
6925	7717	0.120533
6926	736	0.0850091
6926	6926	11.2779
6926	14079	0.0923218
6927	6927	10.3125
6928	6928	15.0833
6929	6929	10.9296
6930	1922	0.00735947
6930	6930	22.2715
6931	5560	0.0512689
6931	6931	40.2774
6932	6932	10.0128
6933	6933	8.85721
6934	6934	23.2173
6935	1713	0.00857531
6935	6935	18.6076
6935	14679	0.0589234
6936	6936	12.4833
6936	14501	0.0282946
6937	6937	12.8091
6937	16137	0.035841
6938	274	0.308566
6938	277	0.350962
6938	3248	0.0441434
6938	6938	55.5835
6939	6939	25.5831
6939	9935	0.097164
6940	887	0.0173099
6940	1125	1.0088
6940	2311	0.244041
6940	2981	0.256243
6940	5866	1.04115
6940	6940	44.7849
6940	6956	0.171396
6940	7199	0.372588
6940	8489	0.0283768
6941	6941	10.7733
6942	2744	0.109384
6942	4378	0.0549695
6942	6942	12.8118
6943	6943	11.1508
6943	9390	0.0391061
6943	10327	0.0798085
6944	1023	0.00452651
6944	6944	30.3411
6944	11968	0.0474611
6945	860	0.090205
6945	3330	0.0446469
6945	4183	0.179954
6945	6945	17.9485
6945	7363	0.540319
6946	6946	27.7407
6947	6947	10.2579
6948	6948	9.06172
6949	1664	0.360083
6949	5778	0.207921
6949	6342	2.14851
6949	6949	37.0938
6949	10368	0.255341
6950	2737	0.234799
6950	6950	20.5019
6951	6951	18.7237
6952	4608	0.105013
6952	6952	21.7478
6953	3138	0.0430672
6953	6953	14.5793
6954	6954	10.6595
6955	971	0.571046
6955	1384	4.82725
6955	2122	0.0240876
6955	5073	0.43163
6955	5504	1.38127
6955	6955	231.444
6955	7081	4.36813
6956	887	0.196573
6956	888	0.0994624
6956	2981	0.0329301
6956	6547	0.0678763
6956	6940	0.28629
6956	6956	22.0044
6956	7199	0.104167
6956	7201	0.0258737
6956	12084	0.0924059
6956	16620	0.0833333
6957	6957	13.1174
6957	12727	0.0637626
6957	14503	0.126263
6958	6958	79.9062
6958	8201	0.258727
6958	10834	0.0862423
6959	6743	2.35349
6959	6959	35.6332
6960	6960	20.4149
6961	6961	10.1393
6962	6962	18.3299
6962	11133	0.065189
6963	210	0.0550055
6963	6963	18.6441
6964	6964	21.8782
6965	6965	8.77207
6966	1240	0.139782
6966	6966	45.6232
6966	8034	0.138857
6966	8230	0.0233742
6967	6667	0.0306768
6967	6967	12.1749
6968	6968	9.30711
6969	6969	28.4675
6969	10992	0.157249
6969	14287	0.158849
6970	2646	0.0891045
6970	6970	12.4843
6971	199	0.0264775
6971	2926	0.317798
6971	3209	0.00668693
6971	5606	0.00621412
6971	6171	0.449443
6971	6421	0.241472
6971	6897	0.0636272
6971	6971	252.471
6971	7043	0.0463357
6971	7545	0.00661939
6971	8128	0.152921
6971	9267	0.183722
6971	9603	0.00682202
6971	10368	0.238568
6971	11579	0.160216
6971	14135	0.29105
6971	15589	0.0330969
6971	16092	0.0116177
6972	6972	16.6378
6973	6973	16.7302
6973	15891	0.776336
6973	16633	0.154645
6974	2916	0.0292025
6974	6974	15.2089
6975	6912	3.16561
6975	6975	38.2137
6975	9733	0.300684
6975	16175	0.098681
6976	4161	0.175426
6976	6976	30.6679
6976	16090	0.31535
6977	6977	10.5847
6978	2253	0.35858
6978	6978	41.1331
6978	6979	0.502367
6978	9675	0.119527
6979	2253	0.0500506
6979	6978	0.729525
6979	6979	17.3868
6979	9675	0.456016
6980	6980	22.0414
6980	8251	0.0593525
6981	6981	17.638
6981	9807	0.207933
6982	3165	0.0232154
6982	3516	0.00573149
6982	6982	32.6117
6982	14623	0.0406415
6983	5150	0.0967742
6983	6983	10.5018
6984	1994	0.120287
6984	6984	15.7074
6985	6985	16.2203
6985	14990	0.075056
6986	6986	15.2913
6986	7641	0.0604067
6986	13751	0.0394737
6987	328	0.0574913
6987	6987	10.3345
6987	8911	0.3223
6987	11273	0.175958
6988	4033	0.144118
6988	5632	0.887255
6988	6988	26.9147
6988	9781	0.580882
6988	14020	0.097549
6989	6989	18.2925
6990	2466	0.0283313
6990	6990	28.5102
6991	21	0.845029
6991	315	2.14013
6991	2941	2.29383
6991	3984	0.0171719
6991	4771	0.951876
6991	6598	0.565402
6991	6991	309.798
6991	9132	0.211787
6991	9585	0.0214119
6991	15076	0.148399
6992	6992	17.5868
6992	7714	0.111747
6992	13995	0.0186553
6993	4805	0.918299
6993	6543	0.110241
6993	6993	25.0118
6993	7504	1.48293
6993	8278	0.790151
6993	8563	0.884723
6994	6282	0.0604765
6994	6994	33.2877
6994	9393	0.274893
6995	1901	0.0155159
6995	4236	0.0156711
6995	6243	0.0147401
6995	6995	17.3972
6995	7714	0.0313421
6995	11178	0.0156711
6995	14308	0.0156711
6996	6996	14.2473
6997	1901	0.0250186
6997	6997	14.0966
6997	7714	0.0250186
6997	9055	0.0743126
6997	9865	0.0743126
6997	11815	0.0250186
6997	12336	0.0250186
6998	2951	0.128919
6998	6998	26.8522
6998	14557	0.277351
6999	6999	15.702
6999	8389	0.291176
7000	4568	0.458931
7000	7000	33.0691
7001	7001	21.7641
7002	7002	12.4998
7002	7165	0.313379
7003	7003	12.4428
7003	13882	0.00869981
7003	15558	0.00965583
7004	3390	0.0473047
7004	7004	27.7212
7005	7005	15.1981
7006	5944	0.0828775
7006	7006	38.6812
7006	12815	0.0753357
7007	7007	39.2843
7007	15767	0.0380271
7007	15911	0.0749247
7008	3313	0.265591
7008	6053	0.266129
7008	7008	25.5349
7009	2256	0.0360972
7009	4720	0.561472
7009	5885	0.610793
7009	7009	75.6876
7010	2528	0.805699
7010	5605	0.320703
7010	7010	60.7611
7010	9531	0.747196
7011	7011	39.6298
7012	1706	0.039823
7012	7012	9.98064
7013	7013	44.6568
7014	7014	26.7714
7014	12384	0.42397
7015	5141	0.346038
7015	7015	25.9243
7015	13285	0.268305
7016	7016	13.4478
7016	10804	0.0296797
7017	199	0.0524948
7017	1760	0.0524948
7017	6171	1.41164
7017	6342	4.65333
7017	7017	209.415
7017	8128	0.0524948
7017	10368	0.927235
7018	7018	9.4214
7019	7019	15.0803
7020	2445	0.438471
7020	7020	17.7228
7021	4020	0.123232
7021	5719	0.0578434
7021	7021	19.2587
7022	5772	0.0263503
7022	5936	0.0242493
7022	7022	16.6313
7023	7023	46.0398
7023	9078	0.529178
7024	6296	0.0110588
7024	7024	13.1531
7025	4638	2.14789
7025	5528	0.319462
7025	7025	23.5262
7025	8187	0.40525
7025	8278	1.07234
7025	8563	0.0646607
7026	7026	15.8175
7027	7027	17.0438
7027	15432	0.00900419
7027	16558	0.0176518
7028	530	0.163755
7028	2009	0.271834
7028	6869	0.430677
7028	7028	34.9885
7028	7585	0.630459
7029	7029	15.5486
7030	2463	0.0233699
7030	3101	0.107502
7030	7030	37.3005
7030	14369	0.234167
7031	4170	1.17724
7031	7031	248.633
7031	8578	0.385086
7031	11526	0.604619
7031	14929	1.48024
7031	14981	0.0562048
7031	16580	0.109071
7032	7032	24.0178
7032	14118	0.0705607
7033	557	0.244611
7033	6032	0.141987
7033	7033	21.6612
7034	7034	18.6629
7034	7675	0.306696
7035	42	0.361349
7035	912	0.216274
7035	2801	0.0524625
7035	7035	27.1633
7036	3476	0.0163448
7036	3549	0.00496278
7036	7036	16.7119
7036	7669	0.00544827
7036	8474	0.00544827
7037	7037	9.92958
7038	6252	0.212891
7038	7038	32.3303
7039	779	1.97723
7039	2235	0.00705121
7039	2424	1.44619
7039	3883	0.772165
7039	5728	0.162293
7039	7039	268.162
7039	7130	0.0113282
7039	9512	0.011675
7039	10519	0.148191
7039	16733	0.0226563
7040	2186	0.128827
7040	7040	32.5387
7040	14977	0.0846088
7041	4512	0.0567986
7041	7041	14.0975
7042	2424	1.02007
7042	7042	20.7202
7042	7755	0.0596107
7042	13904	0.540754
7043	2926	0.149852
7043	6171	0.10905
7043	6971	0.181751
7043	7043	25.0148
7043	15589	0.0727003
7044	2642	0.135345
7044	4667	0.046182
7044	6541	0.0452675
7044	7044	35.3246
7044	10428	0.0900777
7044	13604	0.0448102
7044	16287	0.0452675
7045	7045	11.4825
7046	7046	23.0866
7046	12685	0.129612
7047	1965	0.0750929
7047	2228	0.121685
7047	3992	0.415613
7047	7047	26.603
7048	7048	18.2397
7048	7677	0.0258048
7048	14563	0.0258048
7049	7049	14.5381
7050	7050	16.062
7051	7051	14.2554
7052	7052	14.0679
7053	2985	0.0550087
7053	7053	11.205
7054	7054	10.599
7054	7423	0.0239393
7054	7548	0.0239393
7055	3930	0.0819362
7055	7055	38.5506
7056	7056	10.117
7057	7057	10.7138
7057	15494	0.0525745
7058	7058	13.2244
7059	2524	1.22837
7059	6912	0.374046
7059	7059	26.1692
7059	12129	0.486005
7060	5261	0.20857
7060	7060	25.7847
7061	1865	0.382193
7061	7061	28.7329
7062	7062	12.0182
7063	995	0.454317
7063	7063	22.9133
7064	7064	10.8314
7065	7065	24.8624
7066	7066	8.82898
7067	7067	12.1575
7068	92	0.0588353
7068	480	0.572397
7068	6023	0.137415
7068	7068	57.141
7068	11129	0.140207
7069	7069	23.7147
7069	7282	0.014616
7070	4777	0.0553217
7070	7070	15.6717
7071	7071	12.9258
7071	10011	0.0268025
7071	12751	0.0182257
7072	7072	10.7354
7072	8076	0.0333033
7073	7073	12.5215
7074	5546	0.326642
7074	7074	31.3588
7074	9571	0.34635
7075	7075	17.4216
7076	404	0.0315518
7076	4305	0.0318738
7076	5689	0.0315518
7076	7076	10.3435
7077	5005	0.259389
7077	7077	27.0003
7077	11470	0.217239
7078	3476	0.0488166
7078	7078	14.713
7079	7079	12.2164
7080	7080	32.658
7081	971	2.39933
7081	3643	0.11
7081	6955	7.71133
7081	7081	132.941
7082	7082	71.048
7083	4934	0.110433
7083	7083	26.6723
7084	7084	27.4614
7084	16639	0.0376778
7085	7085	15.9181
7086	397	0.634413
7086	814	9.32312
7086	2677	1.33538
7086	6369	0.0875657
7086	7086	63.2741
7086	9534	1.11515
7087	3973	0.0719886
7087	7087	17.7569
7088	7088	15.5832
7089	2300	0.110256
7089	7089	11.1154
7090	7090	12.6671
7091	7091	16.7708
7092	7092	21.3255
7093	7093	42.1851
7094	7094	11.38
7094	7646	0.025333
7095	7095	12.0873
7096	7096	14.0929
7097	7097	16.5451
7097	11681	0.0523316
7097	16505	0.104145
7098	3345	0.0930665
7098	7098	27.7006
7099	7099	19.1592
7100	7100	16.0201
7101	223	0.184227
7101	7101	13.5428
7101	9522	0.0616143
7102	7102	13.2865
7103	7103	14.6398
7104	7104	18.2916
7104	15728	0.0169577
7105	7105	21.6829
7105	8668	0.276426
7106	432	0.386396
7106	659	1.10905
7106	3675	1.3864
7106	3727	2.43583
7106	7106	38.6217
7106	14147	0.556802
7106	15830	1.92742
7107	2038	0.256811
7107	7107	28.6957
7108	2447	0.117237
7108	7108	9.54846
7109	7109	10.8152
7110	7110	10.3193
7111	7111	10.0542
7112	7112	37.4556
7112	7716	0.324968
7113	619	10.7199
7113	1302	2.19446
7113	4663	0.247355
7113	6335	0.0498741
7113	7113	211.996
7114	7114	8.22895
7115	7115	10.563
7116	5464	0.0173599
7116	7116	14.8773
7116	11886	0.0173599
7117	5361	0.502832
7117	7117	46.4527
7118	7118	11.2592
7119	7119	19.262
7119	8887	0.208751
7120	2297	0.0578369
7120	7120	11.7889
7121	7121	14.8712
7122	3655	0.122909
7122	7122	29.0877
7122	9430	0.0340691
7122	13299	0.0204277
7123	382	0.125921
7123	7123	33.1383
7124	7124	12.292
7124	13796	0.218555
7125	5342	0.129365
7125	6285	0.0213046
7125	6738	0.0221832
7125	7125	19.4057
7126	562	0.0436316
7126	7126	11.6307
7127	7127	10.8761
7128	7128	60.4621
7128	8066	0.438076
7129	7129	10.5739
7130	2424	0.488387
7130	7039	0.169032
7130	7130	10.6523
7131	6374	0.0515826
7131	7131	16.8113
7132	7132	9.36547
7133	7133	9.34715
7134	7134	18.2607
7134	12659	0.0208678
7134	16541	0.0208678
7135	517	0.0595238
7135	2021	0.0583333
7135	7135	15.7083
7135	7714	0.180357
7135	14308	0.060119
7136	7136	11.8927
7137	7137	11.3539
7137	11396	0.0204123
7138	7138	11.583
7139	7139	32.0472
7140	7140	11.5374
7141	2021	0.00762725
7141	3476	0.0152545
7141	6214	0.00762725
7141	6296	0.0152545
7141	6676	0.00762725
7141	7141	17.5091
7141	7714	0.0300559
7141	12580	0.00740069
7142	7142	14.7034
7143	4225	0.318443
7143	7143	16.7505
7144	2021	0.0246883
7144	7144	14.824
7145	7145	18.3782
7146	245	1.27203
7146	1312	0.0169376
7146	2894	1.6272
7146	3207	0.190077
7146	3250	0.101796
7146	4626	0.170573
7146	7146	234.325
7146	7147	0.493242
7146	8020	0.0147134
7146	10929	0.0338751
7146	12764	0.11805
7146	12786	0.0169376
7147	245	3.58566
7147	3250	2.24576
7147	4626	3.65627
7147	7146	1.47564
7147	7147	364.237
7147	10929	0.108374
7147	12786	0.430761
7148	7148	15.7604
7149	7149	12.4321
7150	7150	64.9359
7150	7901	0.803302
7151	3072	0.063522
7151	7151	10.8553
7151	12866	0.254088
7152	7152	9.67824
7152	7714	0.103166
7153	2946	0.155222
7153	7153	46.3375
7153	7454	0.0260458
7153	11614	0.0531439
7153	15992	0.0531439
7153	16287	0.395159
7153	16292	0.182584
7154	1142	0.0471742
7154	5125	0.0471742
7154	7154	10.489
7155	926	0.0358792
7155	7155	11.4867
7156	5253	0.285084
7156	6547	0.021624
7156	6637	0.0873786
7156	6940	0.022286
7156	7156	35.5779
7156	7199	0.087158
7156	8489	0.0220653
7156	12084	0.0441306
7157	745	0.00561476
7157	2348	0.00572935
7157	5735	0.00572935
7157	7157	16.7917
7157	7714	0.0173599
7157	10557	0.00469806
7158	7158	11.5167
7159	7159	14.1647
7160	7160	11.2782
7161	4587	0.0247893
7161	7161	16.6299
7162	7162	27.8345
7163	7163	15.4688
7163	16411	0.00888459
7164	805	0.372064
7164	7164	16.1026
7165	7002	0.576699
7165	7165	15.4401
7166	7166	8.89117
7166	15983	0.196417
7167	7167	9.44931
7168	7168	24.1344
7168	10570	0.247226
7169	455	0.20059
7169	2256	0.0401983
7169	7169	46.9339
7169	9122	0.0132654
7169	13181	0.186654
7170	7170	20.4968
7170	9965	0.126761
7171	7171	12.7474
7172	6686	2.0208
7172	7172	36.2836
7173	2962	0.0160445
7173	6115	0.0160445
7173	7173	14.3069
7173	7677	0.0160445
7173	14201	0.0160445
7173	15382	0.0160445
7174	7174	11.7459
7174	16259	0.0596927
7175	880	0.276213
7175	7175	25.3674
7175	7181	0.153756
7175	14489	0.351721
7176	2288	0.036856
7176	3387	0.224144
7176	3815	0.037232
